,Title,Description,Short_description,Category,CategoryID
59,Bratz maker's CEO bids $890 million for Toys 'R' Us stores,"(Reuters) - Bratz doll maker MGA Entertainment said on Friday its billionaire founder and chief executive, Isaac Larian, had made an $890 million bid for Toys 'R' Us stores in the United States and Canada.<div class=""feedflare"">
<a href=""http://feeds.reuters.com/~ff/reuters/businessNews?a=xe8bEx_LW4I:mjPqCSLeO8o:yIl2AUoC8zA""><img src=""http://feeds.feedburner.com/~ff/reuters/businessNews?d=yIl2AUoC8zA"" border=""0""></img></a> <a href=""http://feeds.reuters.com/~ff/reuters/businessNews?a=xe8bEx_LW4I:mjPqCSLeO8o:F7zBnMyn0Lo""><img src=""http://feeds.feedburner.com/~ff/reuters/businessNews?i=xe8bEx_LW4I:mjPqCSLeO8o:F7zBnMyn0Lo"" border=""0""></img></a> <a href=""http://feeds.reuters.com/~ff/reuters/businessNews?a=xe8bEx_LW4I:mjPqCSLeO8o:V_sGLiPBpWU""><img src=""http://feeds.feedburner.com/~ff/reuters/businessNews?i=xe8bEx_LW4I:mjPqCSLeO8o:V_sGLiPBpWU"" border=""0""></img></a>
</div><img src=""http://feeds.feedburner.com/~r/reuters/businessNews/~4/xe8bEx_LW4I"" height=""1"" width=""1"" alt=""""/>","Bratz doll maker MGA Entertainment said on Friday its billionaire founder and chief executive, Isaac Larian, had made an $890 million bid for Toys 'R' Us stores in the United States and Canada.",businessNews,0
60,Facebook CEO's compensation jumps to $8.9 million as security costs soar,"(Reuters) - Facebook Inc  Chief Executive Mark Zuckerberg's compensation rose 53.5 percent to $8.9 million in 2017, a regulatory filing showed on Friday, largely due to higher costs related to the 33-year old billionaire's personal security.<div class=""feedflare"">
<a href=""http://feeds.reuters.com/~ff/reuters/technologyNews?a=T_6yx3efJnw:bxuv3NeNk6E:yIl2AUoC8zA""><img src=""http://feeds.feedburner.com/~ff/reuters/technologyNews?d=yIl2AUoC8zA"" border=""0""></img></a> <a href=""http://feeds.reuters.com/~ff/reuters/technologyNews?a=T_6yx3efJnw:bxuv3NeNk6E:V_sGLiPBpWU""><img src=""http://feeds.feedburner.com/~ff/reuters/technologyNews?i=T_6yx3efJnw:bxuv3NeNk6E:V_sGLiPBpWU"" border=""0""></img></a> <a href=""http://feeds.reuters.com/~ff/reuters/technologyNews?a=T_6yx3efJnw:bxuv3NeNk6E:-BTjWOF_DHI""><img src=""http://feeds.feedburner.com/~ff/reuters/technologyNews?i=T_6yx3efJnw:bxuv3NeNk6E:-BTjWOF_DHI"" border=""0""></img></a>
</div><img src=""http://feeds.feedburner.com/~r/reuters/technologyNews/~4/T_6yx3efJnw"" height=""1"" width=""1"" alt=""""/>","Facebook Inc  Chief Executive Mark Zuckerberg's compensation rose 53.5 percent to $8.9 million in 2017, a regulatory filing showed on Friday, largely due to higher costs related to the 33-year old billionaire's personal security.",technologyNews,2
61,"Musk insists Tesla does not need more capital, predicts profit soon","(Reuters) - Tesla Inc  will be profitable in the third and fourth quarters of this year and will not have to raise any money from investors, billionaire Chief Executive Elon Musk said on Friday, driving shares in the electric carmaker higher.<div class=""feedflare"">
<a href=""http://feeds.reuters.com/~ff/reuters/technologyNews?a=X7JDMreq-3o:u1iIBS31cTk:yIl2AUoC8zA""><img src=""http://feeds.feedburner.com/~ff/reuters/technologyNews?d=yIl2AUoC8zA"" border=""0""></img></a> <a href=""http://feeds.reuters.com/~ff/reuters/technologyNews?a=X7JDMreq-3o:u1iIBS31cTk:V_sGLiPBpWU""><img src=""http://feeds.feedburner.com/~ff/reuters/technologyNews?i=X7JDMreq-3o:u1iIBS31cTk:V_sGLiPBpWU"" border=""0""></img></a> <a href=""http://feeds.reuters.com/~ff/reuters/technologyNews?a=X7JDMreq-3o:u1iIBS31cTk:-BTjWOF_DHI""><img src=""http://feeds.feedburner.com/~ff/reuters/technologyNews?i=X7JDMreq-3o:u1iIBS31cTk:-BTjWOF_DHI"" border=""0""></img></a>
</div><img src=""http://feeds.feedburner.com/~r/reuters/technologyNews/~4/X7JDMreq-3o"" height=""1"" width=""1"" alt=""""/>","Tesla Inc  will be profitable in the third and fourth quarters of this year and will not have to raise any money from investors, billionaire Chief Executive Elon Musk said on Friday, driving shares in the electric carmaker higher.",technologyNews,2
62,'Gold rush' for Wi-Fi on board planes spurs innovation,"HAMBURG (Reuters) - Satellite technology to provide Wi-Fi on board planes has matured to a point where more and more airlines are looking to use it, triggering a ""gold rush"" among suppliers.<div class=""feedflare"">
<a href=""http://feeds.reuters.com/~ff/reuters/technologyNews?a=uNGgubkTHyg:h90toZJG1SM:yIl2AUoC8zA""><img src=""http://feeds.feedburner.com/~ff/reuters/technologyNews?d=yIl2AUoC8zA"" border=""0""></img></a> <a href=""http://feeds.reuters.com/~ff/reuters/technologyNews?a=uNGgubkTHyg:h90toZJG1SM:V_sGLiPBpWU""><img src=""http://feeds.feedburner.com/~ff/reuters/technologyNews?i=uNGgubkTHyg:h90toZJG1SM:V_sGLiPBpWU"" border=""0""></img></a> <a href=""http://feeds.reuters.com/~ff/reuters/technologyNews?a=uNGgubkTHyg:h90toZJG1SM:-BTjWOF_DHI""><img src=""http://feeds.feedburner.com/~ff/reuters/technologyNews?i=uNGgubkTHyg:h90toZJG1SM:-BTjWOF_DHI"" border=""0""></img></a>
</div><img src=""http://feeds.feedburner.com/~r/reuters/technologyNews/~4/uNGgubkTHyg"" height=""1"" width=""1"" alt=""""/>","Satellite technology to provide Wi-Fi on board planes has matured to a point where more and more airlines are looking to use it, triggering a ""gold rush"" among suppliers.",technologyNews,2
63,Russia to ban Telegram messenger over encryption dispute,"MOSCOW (Reuters) - A Russian court on Friday ordered that access to the Telegram messenger service be blocked in Russia, heralding possible communication disruption for millions of users in the latest clash between global technology firms and Russian authorities.<div class=""feedflare"">
<a href=""http://feeds.reuters.com/~ff/reuters/technologyNews?a=tzd1zfbqcs0:R91gtublrLw:yIl2AUoC8zA""><img src=""http://feeds.feedburner.com/~ff/reuters/technologyNews?d=yIl2AUoC8zA"" border=""0""></img></a> <a href=""http://feeds.reuters.com/~ff/reuters/technologyNews?a=tzd1zfbqcs0:R91gtublrLw:V_sGLiPBpWU""><img src=""http://feeds.feedburner.com/~ff/reuters/technologyNews?i=tzd1zfbqcs0:R91gtublrLw:V_sGLiPBpWU"" border=""0""></img></a> <a href=""http://feeds.reuters.com/~ff/reuters/technologyNews?a=tzd1zfbqcs0:R91gtublrLw:-BTjWOF_DHI""><img src=""http://feeds.feedburner.com/~ff/reuters/technologyNews?i=tzd1zfbqcs0:R91gtublrLw:-BTjWOF_DHI"" border=""0""></img></a>
</div><img src=""http://feeds.feedburner.com/~r/reuters/technologyNews/~4/tzd1zfbqcs0"" height=""1"" width=""1"" alt=""""/>","A Russian court on Friday ordered that access to the Telegram messenger service be blocked in Russia, heralding possible communication disruption for millions of users in the latest clash between global technology firms and Russian authorities.",technologyNews,2
64,"Trade war or not, China is closing the gap on U.S. in technology IP race","HONG KONG (Reuters) - China's rising investment in research and expansion of its higher education system mean that it is fast closing the gap with the United States in intellectual property and the struggle to be the No.1 global technology power, according to patent experts.<div class=""feedflare"">
<a href=""http://feeds.reuters.com/~ff/reuters/technologyNews?a=K5YSoCmTTLU:EZg02y-LOeo:yIl2AUoC8zA""><img src=""http://feeds.feedburner.com/~ff/reuters/technologyNews?d=yIl2AUoC8zA"" border=""0""></img></a> <a href=""http://feeds.reuters.com/~ff/reuters/technologyNews?a=K5YSoCmTTLU:EZg02y-LOeo:V_sGLiPBpWU""><img src=""http://feeds.feedburner.com/~ff/reuters/technologyNews?i=K5YSoCmTTLU:EZg02y-LOeo:V_sGLiPBpWU"" border=""0""></img></a> <a href=""http://feeds.reuters.com/~ff/reuters/technologyNews?a=K5YSoCmTTLU:EZg02y-LOeo:-BTjWOF_DHI""><img src=""http://feeds.feedburner.com/~ff/reuters/technologyNews?i=K5YSoCmTTLU:EZg02y-LOeo:-BTjWOF_DHI"" border=""0""></img></a>
</div><img src=""http://feeds.feedburner.com/~r/reuters/technologyNews/~4/K5YSoCmTTLU"" height=""1"" width=""1"" alt=""""/>","China's rising investment in research and expansion of its higher education system mean that it is fast closing the gap with the United States in intellectual property and the struggle to be the No.1 global technology power, according to patent experts.",technologyNews,2
65,Singapore watchdog sets interim measures for Uber-Grab deal,"SINGAPORE (Reuters) - Singapore's competition watchdog on Friday outlined a set of interim measures for ride-hailing firms Grab and Uber Technologies to ensure an open market as it continued its  investigation into their merger in the city-state.<div class=""feedflare"">
<a href=""http://feeds.reuters.com/~ff/reuters/technologyNews?a=jjOgmroEe0U:RHUsaKE3pT8:yIl2AUoC8zA""><img src=""http://feeds.feedburner.com/~ff/reuters/technologyNews?d=yIl2AUoC8zA"" border=""0""></img></a> <a href=""http://feeds.reuters.com/~ff/reuters/technologyNews?a=jjOgmroEe0U:RHUsaKE3pT8:V_sGLiPBpWU""><img src=""http://feeds.feedburner.com/~ff/reuters/technologyNews?i=jjOgmroEe0U:RHUsaKE3pT8:V_sGLiPBpWU"" border=""0""></img></a> <a href=""http://feeds.reuters.com/~ff/reuters/technologyNews?a=jjOgmroEe0U:RHUsaKE3pT8:-BTjWOF_DHI""><img src=""http://feeds.feedburner.com/~ff/reuters/technologyNews?i=jjOgmroEe0U:RHUsaKE3pT8:-BTjWOF_DHI"" border=""0""></img></a>
</div><img src=""http://feeds.feedburner.com/~r/reuters/technologyNews/~4/jjOgmroEe0U"" height=""1"" width=""1"" alt=""""/>",Singapore's competition watchdog on Friday outlined a set of interim measures for ride-hailing firms Grab and Uber Technologies to ensure an open market as it continued its  investigation into their merger in the city-state.,technologyNews,2
66,"Singapore to test facial recognition on lampposts, stoking privacy fears","SINGAPORE (Reuters) - In the not too distant future, surveillance cameras sitting atop over 100,000 lampposts in Singapore could help authorities pick out and recognize faces in crowds across the island-state.<div class=""feedflare"">
<a href=""http://feeds.reuters.com/~ff/reuters/technologyNews?a=3W3VG4x45eU:PrjxnK9YQP4:yIl2AUoC8zA""><img src=""http://feeds.feedburner.com/~ff/reuters/technologyNews?d=yIl2AUoC8zA"" border=""0""></img></a> <a href=""http://feeds.reuters.com/~ff/reuters/technologyNews?a=3W3VG4x45eU:PrjxnK9YQP4:V_sGLiPBpWU""><img src=""http://feeds.feedburner.com/~ff/reuters/technologyNews?i=3W3VG4x45eU:PrjxnK9YQP4:V_sGLiPBpWU"" border=""0""></img></a> <a href=""http://feeds.reuters.com/~ff/reuters/technologyNews?a=3W3VG4x45eU:PrjxnK9YQP4:-BTjWOF_DHI""><img src=""http://feeds.feedburner.com/~ff/reuters/technologyNews?i=3W3VG4x45eU:PrjxnK9YQP4:-BTjWOF_DHI"" border=""0""></img></a>
</div><img src=""http://feeds.feedburner.com/~r/reuters/technologyNews/~4/3W3VG4x45eU"" height=""1"" width=""1"" alt=""""/>","In the not too distant future, surveillance cameras sitting atop over 100,000 lampposts in Singapore could help authorities pick out and recognize faces in crowds across the island-state.",technologyNews,2
67,Microsoft auditing partner KPMG's anti-piracy work in India after complaint: documents,"NEW DELHI (Reuters) - Microsoft Corp is investigating the methods partner KPMG uses to crack down on the illegal use of its software in India, after a complaint from a senior member of the country's ruling political party, documents seen by Reuters showed.<div class=""feedflare"">
<a href=""http://feeds.reuters.com/~ff/reuters/technologyNews?a=I-Ixtc0BKsk:13UqT7PHM4E:yIl2AUoC8zA""><img src=""http://feeds.feedburner.com/~ff/reuters/technologyNews?d=yIl2AUoC8zA"" border=""0""></img></a> <a href=""http://feeds.reuters.com/~ff/reuters/technologyNews?a=I-Ixtc0BKsk:13UqT7PHM4E:V_sGLiPBpWU""><img src=""http://feeds.feedburner.com/~ff/reuters/technologyNews?i=I-Ixtc0BKsk:13UqT7PHM4E:V_sGLiPBpWU"" border=""0""></img></a> <a href=""http://feeds.reuters.com/~ff/reuters/technologyNews?a=I-Ixtc0BKsk:13UqT7PHM4E:-BTjWOF_DHI""><img src=""http://feeds.feedburner.com/~ff/reuters/technologyNews?i=I-Ixtc0BKsk:13UqT7PHM4E:-BTjWOF_DHI"" border=""0""></img></a>
</div><img src=""http://feeds.feedburner.com/~r/reuters/technologyNews/~4/I-Ixtc0BKsk"" height=""1"" width=""1"" alt=""""/>","Microsoft Corp is investigating the methods partner KPMG uses to crack down on the illegal use of its software in India, after a complaint from a senior member of the country's ruling political party, documents seen by Reuters showed.",technologyNews,2
68,Lawmakers question FBI over San Bernardino suit against Apple,"(Reuters) - A bipartisan group of lawmakers in the U.S. House of Representatives on Friday sent a letter to FBI Director Christopher Wray questioning the law enforcement agency's decision to take Apple Inc to court to force the company to help unlock a mass shooter's iPhone.<div class=""feedflare"">
<a href=""http://feeds.reuters.com/~ff/reuters/technologyNews?a=sZGuqVmqpLY:QSR2DP1c0-U:yIl2AUoC8zA""><img src=""http://feeds.feedburner.com/~ff/reuters/technologyNews?d=yIl2AUoC8zA"" border=""0""></img></a> <a href=""http://feeds.reuters.com/~ff/reuters/technologyNews?a=sZGuqVmqpLY:QSR2DP1c0-U:V_sGLiPBpWU""><img src=""http://feeds.feedburner.com/~ff/reuters/technologyNews?i=sZGuqVmqpLY:QSR2DP1c0-U:V_sGLiPBpWU"" border=""0""></img></a> <a href=""http://feeds.reuters.com/~ff/reuters/technologyNews?a=sZGuqVmqpLY:QSR2DP1c0-U:-BTjWOF_DHI""><img src=""http://feeds.feedburner.com/~ff/reuters/technologyNews?i=sZGuqVmqpLY:QSR2DP1c0-U:-BTjWOF_DHI"" border=""0""></img></a>
</div><img src=""http://feeds.feedburner.com/~r/reuters/technologyNews/~4/sZGuqVmqpLY"" height=""1"" width=""1"" alt=""""/>",A bipartisan group of lawmakers in the U.S. House of Representatives on Friday sent a letter to FBI Director Christopher Wray questioning the law enforcement agency's decision to take Apple Inc to court to force the company to help unlock a mass shooter's iPhone.,technologyNews,2
69,"Weibo to ban gay, violent content from platform","SHANGHAI (Reuters) - China's Sina Weibo will remove gay and violent content, including pictures, cartoons and text posts, during a three-month clean-up campaign, the microblogging platform said.<div class=""feedflare"">
<a href=""http://feeds.reuters.com/~ff/reuters/technologyNews?a=zfKSCdpEX_A:VQYJ-uepz3w:yIl2AUoC8zA""><img src=""http://feeds.feedburner.com/~ff/reuters/technologyNews?d=yIl2AUoC8zA"" border=""0""></img></a> <a href=""http://feeds.reuters.com/~ff/reuters/technologyNews?a=zfKSCdpEX_A:VQYJ-uepz3w:V_sGLiPBpWU""><img src=""http://feeds.feedburner.com/~ff/reuters/technologyNews?i=zfKSCdpEX_A:VQYJ-uepz3w:V_sGLiPBpWU"" border=""0""></img></a> <a href=""http://feeds.reuters.com/~ff/reuters/technologyNews?a=zfKSCdpEX_A:VQYJ-uepz3w:-BTjWOF_DHI""><img src=""http://feeds.feedburner.com/~ff/reuters/technologyNews?i=zfKSCdpEX_A:VQYJ-uepz3w:-BTjWOF_DHI"" border=""0""></img></a>
</div><img src=""http://feeds.feedburner.com/~r/reuters/technologyNews/~4/zfKSCdpEX_A"" height=""1"" width=""1"" alt=""""/>","China's Sina Weibo will remove gay and violent content, including pictures, cartoons and text posts, during a three-month clean-up campaign, the microblogging platform said.",technologyNews,2
70,Blake heads into hiding from Bolt as Jamaica come up short,"GOLD COAST, Australia (Reuters) - Usain Bolt joked that he had perhaps retired too soon after Jamaica failed to win either of the 4x100m relays on Saturday and finished Commonwealth Games without any of the short sprint titles.<div class=""feedflare"">
<a href=""http://feeds.reuters.com/~ff/reuters/sportsNews?a=tRSXpCpebjU:OOxBzdLXC8Q:yIl2AUoC8zA""><img src=""http://feeds.feedburner.com/~ff/reuters/sportsNews?d=yIl2AUoC8zA"" border=""0""></img></a> <a href=""http://feeds.reuters.com/~ff/reuters/sportsNews?a=tRSXpCpebjU:OOxBzdLXC8Q:F7zBnMyn0Lo""><img src=""http://feeds.feedburner.com/~ff/reuters/sportsNews?i=tRSXpCpebjU:OOxBzdLXC8Q:F7zBnMyn0Lo"" border=""0""></img></a> <a href=""http://feeds.reuters.com/~ff/reuters/sportsNews?a=tRSXpCpebjU:OOxBzdLXC8Q:V_sGLiPBpWU""><img src=""http://feeds.feedburner.com/~ff/reuters/sportsNews?i=tRSXpCpebjU:OOxBzdLXC8Q:V_sGLiPBpWU"" border=""0""></img></a>
</div><img src=""http://feeds.feedburner.com/~r/reuters/sportsNews/~4/tRSXpCpebjU"" height=""1"" width=""1"" alt=""""/>",Usain Bolt joked that he had perhaps retired too soon after Jamaica failed to win either of the 4x100m relays on Saturday and finished Commonwealth Games without any of the short sprint titles.,sportsNews,1
71,Vettel snatches pole position in Ferrari one-two,"SHANGHAI (Reuters) - Formula One championship leader Sebastian Vettel pumped in a stunning late lap to snatch pole position from team mate Kimi Raikkonen as Ferrari dominated Chinese Grand Prix qualifying on Saturday.<div class=""feedflare"">
<a href=""http://feeds.reuters.com/~ff/reuters/sportsNews?a=9kjSsjgMPz4:6j_1FLcbvks:yIl2AUoC8zA""><img src=""http://feeds.feedburner.com/~ff/reuters/sportsNews?d=yIl2AUoC8zA"" border=""0""></img></a> <a href=""http://feeds.reuters.com/~ff/reuters/sportsNews?a=9kjSsjgMPz4:6j_1FLcbvks:F7zBnMyn0Lo""><img src=""http://feeds.feedburner.com/~ff/reuters/sportsNews?i=9kjSsjgMPz4:6j_1FLcbvks:F7zBnMyn0Lo"" border=""0""></img></a> <a href=""http://feeds.reuters.com/~ff/reuters/sportsNews?a=9kjSsjgMPz4:6j_1FLcbvks:V_sGLiPBpWU""><img src=""http://feeds.feedburner.com/~ff/reuters/sportsNews?i=9kjSsjgMPz4:6j_1FLcbvks:V_sGLiPBpWU"" border=""0""></img></a>
</div><img src=""http://feeds.feedburner.com/~r/reuters/sportsNews/~4/9kjSsjgMPz4"" height=""1"" width=""1"" alt=""""/>",Formula One championship leader Sebastian Vettel pumped in a stunning late lap to snatch pole position from team mate Kimi Raikkonen as Ferrari dominated Chinese Grand Prix qualifying on Saturday.,sportsNews,1
72,Olympics: Phelps says U.S. swim team can thrive without him in Tokyo,"(Reuters) - Michael Phelps will not be tempted out of retirement to compete at the 2020 Tokyo Games but the most decorated Olympian of all time is optimistic the U.S. swimming team can succeed in his absence.<div class=""feedflare"">
<a href=""http://feeds.reuters.com/~ff/reuters/sportsNews?a=t1UxFhBFL94:VOE1jaLdZUI:yIl2AUoC8zA""><img src=""http://feeds.feedburner.com/~ff/reuters/sportsNews?d=yIl2AUoC8zA"" border=""0""></img></a> <a href=""http://feeds.reuters.com/~ff/reuters/sportsNews?a=t1UxFhBFL94:VOE1jaLdZUI:F7zBnMyn0Lo""><img src=""http://feeds.feedburner.com/~ff/reuters/sportsNews?i=t1UxFhBFL94:VOE1jaLdZUI:F7zBnMyn0Lo"" border=""0""></img></a> <a href=""http://feeds.reuters.com/~ff/reuters/sportsNews?a=t1UxFhBFL94:VOE1jaLdZUI:V_sGLiPBpWU""><img src=""http://feeds.feedburner.com/~ff/reuters/sportsNews?i=t1UxFhBFL94:VOE1jaLdZUI:V_sGLiPBpWU"" border=""0""></img></a>
</div><img src=""http://feeds.feedburner.com/~r/reuters/sportsNews/~4/t1UxFhBFL94"" height=""1"" width=""1"" alt=""""/>",Michael Phelps will not be tempted out of retirement to compete at the 2020 Tokyo Games but the most decorated Olympian of all time is optimistic the U.S. swimming team can succeed in his absence.,sportsNews,1
73,Horse racing: Australian mare Winx eases to record-equalling 25th straight win,"(Reuters) - Australian champion mare Winx cruised to a record-equalling 25th consecutive victory with a dominant performance in the Queen Elizabeth Stakes at Sydney's Randwick racecourse on Saturday.<div class=""feedflare"">
<a href=""http://feeds.reuters.com/~ff/reuters/sportsNews?a=a7QIOAsnrgI:B6dQt7BRC_I:yIl2AUoC8zA""><img src=""http://feeds.feedburner.com/~ff/reuters/sportsNews?d=yIl2AUoC8zA"" border=""0""></img></a> <a href=""http://feeds.reuters.com/~ff/reuters/sportsNews?a=a7QIOAsnrgI:B6dQt7BRC_I:F7zBnMyn0Lo""><img src=""http://feeds.feedburner.com/~ff/reuters/sportsNews?i=a7QIOAsnrgI:B6dQt7BRC_I:F7zBnMyn0Lo"" border=""0""></img></a> <a href=""http://feeds.reuters.com/~ff/reuters/sportsNews?a=a7QIOAsnrgI:B6dQt7BRC_I:V_sGLiPBpWU""><img src=""http://feeds.feedburner.com/~ff/reuters/sportsNews?i=a7QIOAsnrgI:B6dQt7BRC_I:V_sGLiPBpWU"" border=""0""></img></a>
</div><img src=""http://feeds.feedburner.com/~r/reuters/sportsNews/~4/a7QIOAsnrgI"" height=""1"" width=""1"" alt=""""/>",Australian champion mare Winx cruised to a record-equalling 25th consecutive victory with a dominant performance in the Queen Elizabeth Stakes at Sydney's Randwick racecourse on Saturday.,sportsNews,1
74,Highlights on day 10 of Commonwealth Games,"GOLD COAST, Australia (Reuters) - Highlights on day 10 of the Commonwealth Games on Saturday (times GMT):<div class=""feedflare"">
<a href=""http://feeds.reuters.com/~ff/reuters/sportsNews?a=cx6WTjdTSkc:ISRTNflCWSg:yIl2AUoC8zA""><img src=""http://feeds.feedburner.com/~ff/reuters/sportsNews?d=yIl2AUoC8zA"" border=""0""></img></a> <a href=""http://feeds.reuters.com/~ff/reuters/sportsNews?a=cx6WTjdTSkc:ISRTNflCWSg:F7zBnMyn0Lo""><img src=""http://feeds.feedburner.com/~ff/reuters/sportsNews?i=cx6WTjdTSkc:ISRTNflCWSg:F7zBnMyn0Lo"" border=""0""></img></a> <a href=""http://feeds.reuters.com/~ff/reuters/sportsNews?a=cx6WTjdTSkc:ISRTNflCWSg:V_sGLiPBpWU""><img src=""http://feeds.feedburner.com/~ff/reuters/sportsNews?i=cx6WTjdTSkc:ISRTNflCWSg:V_sGLiPBpWU"" border=""0""></img></a>
</div><img src=""http://feeds.feedburner.com/~r/reuters/sportsNews/~4/cx6WTjdTSkc"" height=""1"" width=""1"" alt=""""/>",Highlights on day 10 of the Commonwealth Games on Saturday (times GMT):,sportsNews,1
75,Athletics: Kirui and Rupp renew Boston Marathon duel,"(Reuters) - Kenyans Geoffrey Kirui and Edna Kiplagat could face serious American challenges when they defend their Boston Marathon titles on Monday.<div class=""feedflare"">
<a href=""http://feeds.reuters.com/~ff/reuters/sportsNews?a=brDFEU6LSk4:W2exu2gQnTM:yIl2AUoC8zA""><img src=""http://feeds.feedburner.com/~ff/reuters/sportsNews?d=yIl2AUoC8zA"" border=""0""></img></a> <a href=""http://feeds.reuters.com/~ff/reuters/sportsNews?a=brDFEU6LSk4:W2exu2gQnTM:F7zBnMyn0Lo""><img src=""http://feeds.feedburner.com/~ff/reuters/sportsNews?i=brDFEU6LSk4:W2exu2gQnTM:F7zBnMyn0Lo"" border=""0""></img></a> <a href=""http://feeds.reuters.com/~ff/reuters/sportsNews?a=brDFEU6LSk4:W2exu2gQnTM:V_sGLiPBpWU""><img src=""http://feeds.feedburner.com/~ff/reuters/sportsNews?i=brDFEU6LSk4:W2exu2gQnTM:V_sGLiPBpWU"" border=""0""></img></a>
</div><img src=""http://feeds.feedburner.com/~r/reuters/sportsNews/~4/brDFEU6LSk4"" height=""1"" width=""1"" alt=""""/>",Kenyans Geoffrey Kirui and Edna Kiplagat could face serious American challenges when they defend their Boston Marathon titles on Monday.,sportsNews,1
76,Golf: DeChambeau surges to halfway lead at Hilton Head,"(Reuters) - Bryson DeChambeau birdied four of his final six holes to take a one-stroke lead after the second round of the RBC Heritage in South Carolina on Friday, a career-best seven-under 64 moving him ahead of Ian Poulter (64) and Kim Si-woo (65).<div class=""feedflare"">
<a href=""http://feeds.reuters.com/~ff/reuters/sportsNews?a=Jw8UIUXUcuc:ZDZy9R0EZz4:yIl2AUoC8zA""><img src=""http://feeds.feedburner.com/~ff/reuters/sportsNews?d=yIl2AUoC8zA"" border=""0""></img></a> <a href=""http://feeds.reuters.com/~ff/reuters/sportsNews?a=Jw8UIUXUcuc:ZDZy9R0EZz4:F7zBnMyn0Lo""><img src=""http://feeds.feedburner.com/~ff/reuters/sportsNews?i=Jw8UIUXUcuc:ZDZy9R0EZz4:F7zBnMyn0Lo"" border=""0""></img></a> <a href=""http://feeds.reuters.com/~ff/reuters/sportsNews?a=Jw8UIUXUcuc:ZDZy9R0EZz4:V_sGLiPBpWU""><img src=""http://feeds.feedburner.com/~ff/reuters/sportsNews?i=Jw8UIUXUcuc:ZDZy9R0EZz4:V_sGLiPBpWU"" border=""0""></img></a>
</div><img src=""http://feeds.feedburner.com/~r/reuters/sportsNews/~4/Jw8UIUXUcuc"" height=""1"" width=""1"" alt=""""/>","Bryson DeChambeau birdied four of his final six holes to take a one-stroke lead after the second round of the RBC Heritage in South Carolina on Friday, a career-best seven-under 64 moving him ahead of Ian Poulter (64) and Kim Si-woo (65).",sportsNews,1
77,Australia coach hails fighting spirit after securing World Cup berth,"HONG KONG (Reuters) - Australia coach Alen Stajcic hailed his team's spirit and unity as they fought back to gain a late 1-1 draw with Japan to qualify for the finals of next year's Women's World Cup.<div class=""feedflare"">
<a href=""http://feeds.reuters.com/~ff/reuters/sportsNews?a=FuW-Etgcj9Q:EEXygjSbdCI:yIl2AUoC8zA""><img src=""http://feeds.feedburner.com/~ff/reuters/sportsNews?d=yIl2AUoC8zA"" border=""0""></img></a> <a href=""http://feeds.reuters.com/~ff/reuters/sportsNews?a=FuW-Etgcj9Q:EEXygjSbdCI:F7zBnMyn0Lo""><img src=""http://feeds.feedburner.com/~ff/reuters/sportsNews?i=FuW-Etgcj9Q:EEXygjSbdCI:F7zBnMyn0Lo"" border=""0""></img></a> <a href=""http://feeds.reuters.com/~ff/reuters/sportsNews?a=FuW-Etgcj9Q:EEXygjSbdCI:V_sGLiPBpWU""><img src=""http://feeds.feedburner.com/~ff/reuters/sportsNews?i=FuW-Etgcj9Q:EEXygjSbdCI:V_sGLiPBpWU"" border=""0""></img></a>
</div><img src=""http://feeds.feedburner.com/~r/reuters/sportsNews/~4/FuW-Etgcj9Q"" height=""1"" width=""1"" alt=""""/>",Australia coach Alen Stajcic hailed his team's spirit and unity as they fought back to gain a late 1-1 draw with Japan to qualify for the finals of next year's Women's World Cup.,sportsNews,1
78,"New Zealand's Nyika, women's hockey team crash hosts' party","GOLD COAST, Australia (Reuters) - Heavyweight boxer David Nyika did more than just win his second Commonwealth Games gold medal on Saturday. He shut the parochial Australian crowd up.<div class=""feedflare"">
<a href=""http://feeds.reuters.com/~ff/reuters/sportsNews?a=HN9aJGQPdXA:We26SkzOoFU:yIl2AUoC8zA""><img src=""http://feeds.feedburner.com/~ff/reuters/sportsNews?d=yIl2AUoC8zA"" border=""0""></img></a> <a href=""http://feeds.reuters.com/~ff/reuters/sportsNews?a=HN9aJGQPdXA:We26SkzOoFU:F7zBnMyn0Lo""><img src=""http://feeds.feedburner.com/~ff/reuters/sportsNews?i=HN9aJGQPdXA:We26SkzOoFU:F7zBnMyn0Lo"" border=""0""></img></a> <a href=""http://feeds.reuters.com/~ff/reuters/sportsNews?a=HN9aJGQPdXA:We26SkzOoFU:V_sGLiPBpWU""><img src=""http://feeds.feedburner.com/~ff/reuters/sportsNews?i=HN9aJGQPdXA:We26SkzOoFU:V_sGLiPBpWU"" border=""0""></img></a>
</div><img src=""http://feeds.feedburner.com/~r/reuters/sportsNews/~4/HN9aJGQPdXA"" height=""1"" width=""1"" alt=""""/>",Heavyweight boxer David Nyika did more than just win his second Commonwealth Games gold medal on Saturday. He shut the parochial Australian crowd up.,sportsNews,1
